"CLNR";"visit";"species"
94570;"A";"Amandinea punctata"
94570;"A";"Arthonia mediella"
94570;"A";"Bryoria fuscescens"
94570;"A";"Buellia erubescens"
94570;"A";"Buellia schaereri"
94570;"A";"Caloplaca cerina aggr."
94570;"A";"Hypogymnia physodes"
94570;"A";"Lecanora boligera"
94570;"A";"Lecanora cadubriae"
94570;"A";"Lecanora expersa"
94570;"A";"Lecanora fuscescens"
94570;"A";"Lecanora pulicaris"
94570;"A";"Lecanora subintricata"
94570;"A";"Lecanora varia"
94570;"A";"Lecidella elaeochroma aggr."
94570;"A";"Melanohalea exasperatula"
94570;"A";"Parmeliopsis ambigua"
94570;"A";"Parmeliopsis hyperopta"
94570;"A";"Pseudevernia furfuracea"
94570;"A";"Usnea barbata"
94570;"A";"Vulpicida pinastri"
95277;"A";"Amandinea punctata"
95277;"A";"Candelariella reflexa"
95277;"A";"Candelariella xanthostigma"
95277;"A";"Hypogymnia physodes"
95277;"A";"Lecanora carpinea"
95277;"A";"Lecidella elaeochroma aggr."
95277;"A";"Lecidella flavosorediata"
95277;"A";"Lepra albescens"
95277;"A";"Lepraria rigidula"
95277;"A";"Melanohalea exasperatula"
95277;"A";"Parmelia sulcata"
95277;"A";"Parmelina pastillifera"
95277;"A";"Parmelina tiliacea"
95277;"A";"Phaeophyscia orbicularis"
95277;"A";"Phlyctis argena"
95277;"A";"Physcia adscendens"
95277;"A";"Physconia enteroxantha"
95277;"A";"Pleurosticta acetabulum"
95277;"A";"Polycauliona candelaria"
95277;"A";"Polycauliona polycarpa"
95277;"A";"Pseudevernia furfuracea"
95277;"A";"Punctelia subrudecta aggr."
95277;"A";"Ramalina europaea/pollinaria"
95277;"A";"Xanthoria parietina"
95505;"A";"Graphis scripta"
95561;"A";"Biatora chrysantha"
95561;"A";"Chaenotheca chrysocephala"
95561;"A";"Chaenotheca furfuracea"
95561;"A";"Cladonia coniocraea aggr."
95561;"A";"Cladonia squamosa"
95561;"A";"Hypogymnia physodes"
95561;"A";"Lecanora strobilina aggr."
95561;"A";"Lecidella subviridis"
95561;"A";"Lepraria elobata"
95561;"A";"Lepraria finkii"
95561;"A";"Lepraria rigidula"
95561;"A";"Melanelixia glabratula aggr."
95561;"A";"Micarea prasina aggr."
95561;"A";"Parmelia saxatilis aggr."
95561;"A";"Parmeliopsis ambigua"
95561;"A";"Pseudevernia furfuracea"
95723;"A";"Anaptychia ciliaris"
95723;"A";"Caloplaca cerina aggr."
95723;"A";"Caloplaca cerinella"
95723;"A";"Caloplaca cerinelloides"
95723;"A";"Caloplaca holocarpa"
95723;"A";"Candelaria concolor/pacifica"
95723;"A";"Candelariella reflexa"
95723;"A";"Lecania cyrtella"
95723;"A";"Lecanora allophana"
95723;"A";"Lecanora hagenii aggr."
95723;"A";"Lecidella elaeochroma aggr."
95723;"A";"Melanohalea exasperatula"
95723;"A";"Myriolecis sambuci"
95723;"A";"Phaeophyscia orbicularis"
95723;"A";"Physcia adscendens"
95723;"A";"Physcia aipolia"
95723;"A";"Physcia tenella"
95723;"A";"Xanthomendoza ulophyllodes"
95723;"A";"Xanthoria parietina"
96675;"A";"Arthonia didyma"
96675;"A";"Arthonia radiata"
96675;"A";"Arthonia spadicea"
96675;"A";"Buellia disciformis"
96675;"A";"Buellia griseovirens"
96675;"A";"Candelaria concolor/pacifica"
96675;"A";"Candelariella reflexa"
96675;"A";"Candelariella xanthostigma"
96675;"A";"Cladonia fimbriata"
96675;"A";"Coenogonium pineti"
96675;"A";"Evernia prunastri"
96675;"A";"Graphis scripta"
96675;"A";"Haematomma ochroleucum"
96675;"A";"Hypogymnia physodes"
96675;"A";"Lecanora albella"
96675;"A";"Lecanora argentata"
96675;"A";"Lecanora carpinea"
96675;"A";"Lecanora intumescens"
96675;"A";"Lecanora leptyrodes"
96675;"A";"Lecidella albida"
96675;"A";"Lecidella elaeochroma aggr."
96675;"A";"Lepra albescens"
96675;"A";"Lepraria eburnea"
96675;"A";"Lepraria finkii"
96675;"A";"Lepraria rigidula"
96675;"A";"Melanelixia glabratula aggr."
96675;"A";"Micarea prasina aggr."
96675;"A";"Opegrapha vulgata aggr."
96675;"A";"Parmelia sulcata"
96675;"A";"Pertusaria coccodes"
96675;"A";"Pertusaria leioplaca"
96675;"A";"Phaeophyscia endophoenicea"
96675;"A";"Phlyctis argena"
96675;"A";"Physcia tenella"
96675;"A";"Polycauliona candelaria"
96675;"A";"Pseudevernia furfuracea"
96675;"A";"Pyrenula nitida"
96675;"A";"Ramalina europaea/pollinaria"
96675;"A";"Ramalina farinacea"
96675;"A";"Scoliciosporum chlorococcum"
96675;"A";"Xanthoria parietina"
96675;"A";"Zwackhia viridis"
96713;"A";"Physcia tenella"
96713;"A";"Xanthoria parietina"
96987;"A";"Biatora chrysantha"
96987;"A";"Buellia griseovirens"
96987;"A";"Buellia schaereri"
96987;"A";"Calicium lenticulare"
96987;"A";"Calicium montanum"
96987;"A";"Calicium trabinellum"
96987;"A";"Chaenotheca chrysocephala"
96987;"A";"Chaenotheca furfuracea"
96987;"A";"Chaenotheca stemonea"
96987;"A";"Chaenotheca trichialis"
96987;"A";"Chrysothrix candelaris"
96987;"A";"Cladonia cenotea"
96987;"A";"Cladonia coniocraea aggr."
96987;"A";"Cladonia digitata"
96987;"A";"Cladonia fimbriata"
96987;"A";"Coenogonium pineti"
96987;"A";"Evernia prunastri"
96987;"A";"Hypogymnia physodes"
96987;"A";"Imshaugia aleurites"
96987;"A";"Lecanora strobilina aggr."
96987;"A";"Lepra amara"
96987;"A";"Lepraria eburnea"
96987;"A";"Lepraria incana"
96987;"A";"Lepraria jackii"
96987;"A";"Lepraria rigidula"
96987;"A";"Loxospora elatina"
96987;"A";"Melanelixia glabratula aggr."
96987;"A";"Micarea denigrata"
96987;"A";"Micarea peliocarpa"
96987;"A";"Micarea prasina aggr."
96987;"A";"Parmeliopsis ambigua"
96987;"A";"Parmeliopsis hyperopta"
96987;"A";"Phlyctis argena"
96987;"A";"Protoparmelia hypotremella"
96987;"A";"Pycnora sorophora"
96987;"A";"Schismatomma pericleum"
96987;"A";"Violella fucata"
98367;"A";"Amandinea punctata"
98367;"A";"Arthonia mediella"
98367;"A";"Bryoria capillaris"
98367;"A";"Bryoria implexa"
98367;"A";"Buellia griseovirens"
98367;"A";"Buellia schaereri"
98367;"A";"Calicium trabinellum"
98367;"A";"Caloplaca holocarpa"
98367;"A";"Candelariella vitellina"
98367;"A";"Chaenotheca chrysocephala"
98367;"A";"Chaenotheca furfuracea"
98367;"A";"Cladonia cenotea"
98367;"A";"Cladonia digitata"
98367;"A";"Cladonia fimbriata"
98367;"A";"Evernia mesomorpha"
98367;"A";"Hypocenomyce scalaris"
98367;"A";"Hypogymnia austerodes"
98367;"A";"Hypogymnia farinacea"
98367;"A";"Hypogymnia physodes"
98367;"A";"Hypogymnia tubulosa"
98367;"A";"Imshaugia aleurites"
98367;"A";"Lecanora cadubriae"
98367;"A";"Lecanora chlarotera"
98367;"A";"Lecanora expersa"
98367;"A";"Lecanora hagenii aggr."
98367;"A";"Lecanora pulicaris"
98367;"A";"Lecanora saligna"
98367;"A";"Lecanora subintricata"
98367;"A";"Lecanora varia"
98367;"A";"Lecidella elaeochroma aggr."
98367;"A";"Lepraria rigidula"
98367;"A";"Letharia vulpina"
98367;"A";"Melanelixia glabratula aggr."
98367;"A";"Melanohalea exasperatula"
98367;"A";"Micarea denigrata"
98367;"A";"Ochrolechia alboflavescens"
98367;"A";"Ochrolechia androgyna aggr."
98367;"A";"Parmelia saxatilis aggr."
98367;"A";"Parmelia sulcata"
98367;"A";"Parmeliopsis ambigua"
98367;"A";"Parmeliopsis hyperopta"
98367;"A";"Phlyctis argena"
98367;"A";"Physcia tenella"
98367;"A";"Placynthiella icmalea"
98367;"A";"Polycauliona candelaria"
98367;"A";"Pseudevernia furfuracea"
98367;"A";"Pycnora sorophora"
98367;"A";"Rinodina capensis"
98367;"A";"Rinodina freyi"
98367;"A";"Scoliciosporum umbrinum"
98367;"A";"Tephromela atra"
98367;"A";"Tuckermannopsis chlorophylla"
98367;"A";"Usnea barbata"
98367;"A";"Usnea hirta"
98367;"A";"Usnea perplexans"
98367;"A";"Vulpicida pinastri"
99111;"A";"Agonimia allobata/repleta"
99111;"A";"Agonimia tristicula"
99111;"A";"Anisomeridium polypori"
99111;"A";"Arthonia atra"
99111;"A";"Arthonia didyma"
99111;"A";"Arthonia radiata"
99111;"A";"Arthonia ruana"
99111;"A";"Arthonia spadicea"
99111;"A";"Bacidina arnoldiana aggr."
99111;"A";"Biatora globulosa"
99111;"A";"Buellia griseovirens"
99111;"A";"Candelariella reflexa"
99111;"A";"Chaenotheca chrysocephala"
99111;"A";"Chaenotheca ferruginea"
99111;"A";"Chaenotheca stemonea"
99111;"A";"Chaenotheca trichialis"
99111;"A";"Chrysothrix candelaris"
99111;"A";"Coenogonium pineti"
99111;"A";"Graphis scripta"
99111;"A";"Lecania naegelii"
99111;"A";"Lecanora argentata"
99111;"A";"Lecanora argentata"
99111;"A";"Lecanora carpinea"
99111;"A";"Lecanora chlarotera"
99111;"A";"Lecanora strobilina aggr."
99111;"A";"Lecidella albida"
99111;"A";"Lecidella elaeochroma aggr."
99111;"A";"Lepraria eburnea"
99111;"A";"Lepraria finkii"
99111;"A";"Lepraria vouauxii"
99111;"A";"Melanelixia glabratula aggr."
99111;"A";"Micarea prasina aggr."
99111;"A";"Normandina pulchella"
99111;"A";"Pertusaria leioplaca"
99111;"A";"Pertusaria pupillaris"
99111;"A";"Phlyctis argena"
99111;"A";"Physcia tenella"
99111;"A";"Physciella chloantha"
99111;"A";"Porina leptalea"
99111;"A";"Pseudosagedia aenea"
99111;"A";"Pseudoschismatomma rufescens"
99111;"A";"Pyrenula nitida"
99111;"A";"Reichlingia leopoldii"
99383;"A";"Bacidia subincompta aggr."
99383;"A";"Biatora flavopunctata"
99383;"A";"Biatora subduplex"
99383;"A";"Caloplaca sorocarpa"
99407;"A";"Biatora flavopunctata"
99407;"A";"Biatora subduplex"
99407;"A";"Caloplaca sorocarpa"
99407;"A";"Lecania cyrtella"
99407;"A";"Lepraria finkii"
99407;"A";"Rinodina malangica"
99583;"A";"Acolium karelicum"
99583;"A";"Amandinea punctata"
99583;"A";"Arthonia mediella"
99583;"A";"Bacidia subincompta aggr."
99583;"A";"Biatora chrysantha"
99583;"A";"Biatora flavopunctata"
99583;"A";"Bryoria capillaris"
99583;"A";"Bryoria fuscescens"
99583;"A";"Bryoria implexa"
99583;"A";"Buellia griseovirens"
99583;"A";"Buellia schaereri"
99583;"A";"Caloplaca cerina aggr."
99583;"A";"Caloplaca herbidella aggr."
99583;"A";"Caloplaca sorocarpa"
99583;"A";"Candelariella xanthostigma"
99583;"A";"Chaenotheca trichialis"
99583;"A";"Evernia divaricata"
99583;"A";"Evernia mesomorpha"
99583;"A";"Frutidella furfuracea"
99583;"A";"Hypocenomyce scalaris"
99583;"A";"Hypogymnia bitteri"
99583;"A";"Hypogymnia farinacea"
99583;"A";"Hypogymnia physodes"
99583;"A";"Hypogymnia tubulosa"
99583;"A";"Imshaugia aleurites"
99583;"A";"Lecania cyrtella"
99583;"A";"Lecanora cadubriae"
99583;"A";"Lecanora chlarotera"
99583;"A";"Lecanora circumborealis"
99583;"A";"Lecanora salicicola"
99583;"A";"Lecanora saligna"
99583;"A";"Lecanora varia"
99583;"A";"Lecidella elaeochroma aggr."
99583;"A";"Lepraria elobata"
99583;"A";"Lepraria incana"
99583;"A";"Lepraria jackii"
99583;"A";"Letharia vulpina"
99583;"A";"Melanelixia glabratula aggr."
99583;"A";"Melanohalea exasperatula"
99583;"A";"Nephroma bellum"
99583;"A";"Ochrolechia alboflavescens"
99583;"A";"Ochrolechia androgyna aggr."
99583;"A";"Parmelia saxatilis aggr."
99583;"A";"Parmelia sulcata"
99583;"A";"Parmeliopsis ambigua"
99583;"A";"Parmeliopsis hyperopta"
99583;"A";"Placynthiella dasaea"
99583;"A";"Pseudevernia furfuracea"
99583;"A";"Pseudevernia furfuracea"
99583;"A";"Rinodina orculata"
99583;"A";"Strangospora moriformis"
99583;"A";"Trapeliopsis flexuosa"
99583;"A";"Tuckermannopsis chlorophylla"
99583;"A";"Usnea barbata"
99583;"A";"Usnea hirta"
99583;"A";"Usnea perplexans"
99583;"A";"Usnea scabrata"
99583;"A";"Usnea substerilis"
99583;"A";"Vulpicida pinastri"
99615;"A";"Cladonia cenotea"
99615;"A";"Cladonia fimbriata"
99615;"A";"Evernia mesomorpha"
99615;"A";"Frutidella furfuracea"
99615;"A";"Hypogymnia physodes"
99615;"A";"Hypogymnia tubulosa"
99615;"A";"Lecanora boligera"
99615;"A";"Lecanora chlarotera"
99615;"A";"Lecanora pulicaris"
99615;"A";"Lecanora symmicta aggr."
99615;"A";"Lecanora symmicta aggr."
99615;"A";"Letharia vulpina"
99615;"A";"Melanohalea exasperatula"
99615;"A";"Parmeliopsis ambigua"
99615;"A";"Parmeliopsis hyperopta"
99615;"A";"Pseudevernia furfuracea"
99615;"A";"Vulpicida pinastri"
100548;"A";"Arthonia radiata"
100548;"A";"Chaenotheca furfuracea"
100548;"A";"Cladonia coniocraea aggr."
100548;"A";"Coenogonium pineti"
100548;"A";"Graphis scripta"
100548;"A";"Lecanora chlarotera"
100548;"A";"Lecidella albida"
100548;"A";"Lecidella elaeochroma aggr."
100548;"A";"Lepraria finkii"
100548;"A";"Micarea prasina aggr."
100548;"A";"Phlyctis argena"
100548;"A";"Porina leptalea"
100548;"A";"Pseudosagedia aenea"
100548;"A";"Pyrenula nitida"
100548;"A";"Strigula stigmatella"
101645;"A";"Anisomeridium polypori"
101645;"A";"Arthonia didyma"
101645;"A";"Arthonia radiata"
101645;"A";"Bacidia rubella"
101645;"A";"Bacidia subincompta aggr."
101645;"A";"Biatora chrysantha"
101645;"A";"Biatora globulosa"
101645;"A";"Buellia disciformis"
101645;"A";"Buellia griseovirens"
101645;"A";"Candelariella reflexa"
101645;"A";"Cladonia coniocraea aggr."
101645;"A";"Cladonia digitata"
101645;"A";"Coenogonium pineti"
101645;"A";"Evernia prunastri"
101645;"A";"Graphis scripta"
101645;"A";"Hypogymnia physodes"
101645;"A";"Lecanora argentata"
101645;"A";"Lecanora strobilina aggr."
101645;"A";"Lecidella albida"
101645;"A";"Lepra albescens"
101645;"A";"Lepra amara"
101645;"A";"Lepraria eburnea"
101645;"A";"Lepraria finkii"
101645;"A";"Lepraria rigidula"
101645;"A";"Loxospora elatina"
101645;"A";"Melanelixia glabratula aggr."
101645;"A";"Micarea prasina aggr."
101645;"A";"Ochrolechia alboflavescens"
101645;"A";"Ochrolechia microstictoides"
101645;"A";"Parmelia sulcata"
101645;"A";"Parmeliopsis ambigua"
101645;"A";"Pertusaria leioplaca"
101645;"A";"Phlyctis argena"
101645;"A";"Porina leptalea"
101645;"A";"Ropalospora viridis"
102191;"A";"Amandinea punctata"
102191;"A";"Chaenotheca furfuracea"
102191;"A";"Evernia mesomorpha"
102191;"A";"Evernia prunastri"
102191;"A";"Hypocenomyce scalaris"
102191;"A";"Hypogymnia physodes"
102191;"A";"Lecanora chlarotera"
102191;"A";"Lecanora circumborealis"
102191;"A";"Lecanora conizaeoides"
102191;"A";"Lecanora saligna"
102191;"A";"Lecanora subintricata"
102191;"A";"Lecidella elaeochroma aggr."
102191;"A";"Lepraria elobata"
102191;"A";"Letharia vulpina"
102191;"A";"Melanohalea exasperatula"
102191;"A";"Parmelia sulcata"
102191;"A";"Parmeliopsis ambigua"
102191;"A";"Physcia stellaris"
102191;"A";"Polycauliona candelaria"
102191;"A";"Pseudevernia furfuracea"
102191;"A";"Trapeliopsis flexuosa"
102191;"A";"Usnea barbata"
102191;"A";"Usnea hirta"
102941;"A";"Agonimia allobata/repleta"
102941;"A";"Anisomeridium polypori"
102941;"A";"Arthonia atra"
102941;"A";"Arthonia didyma"
102941;"A";"Arthonia dispersa"
102941;"A";"Arthonia radiata"
102941;"A";"Arthonia ruana"
102941;"A";"Bacidia rubella"
102941;"A";"Bacidina arnoldiana aggr."
102941;"A";"Biatoridium monasteriense"
102941;"A";"Buellia griseovirens"
102941;"A";"Caloplaca holocarpa"
102941;"A";"Candelariella reflexa"
102941;"A";"Candelariella xanthostigma"
102941;"A";"Catillaria nigroclavata"
102941;"A";"Chaenotheca brachypoda"
102941;"A";"Coniocarpon cinnabarinum aggr."
102941;"A";"Evernia prunastri"
102941;"A";"Graphis scripta"
102941;"A";"Hyperphyscia adglutinata"
102941;"A";"Lecania naegelii"
102941;"A";"Lecanora carpinea"
102941;"A";"Lecanora strobilina aggr."
102941;"A";"Lecidella elaeochroma aggr."
102941;"A";"Lepra albescens"
102941;"A";"Lepraria elobata"
102941;"A";"Lepraria finkii"
102941;"A";"Lepraria incana"
102941;"A";"Lepraria vouauxii"
102941;"A";"Melanelixia glabratula aggr."
102941;"A";"Melanohalea exasperata"
102941;"A";"Myriolecis persimilis"
102941;"A";"Opegrapha vermicellifera"
102941;"A";"Parmelina tiliacea"
102941;"A";"Phaeophyscia endophoenicea"
102941;"A";"Phaeophyscia orbicularis"
102941;"A";"Phlyctis agelaea"
102941;"A";"Phlyctis argena"
102941;"A";"Physcia adscendens"
102941;"A";"Physcia aipolia"
102941;"A";"Physcia tenella"
102941;"A";"Physciella chloantha"
102941;"A";"Polycauliona candelaria"
102941;"A";"Pseudosagedia aenea"
102941;"A";"Pseudoschismatomma rufescens"
102941;"A";"Punctelia subrudecta aggr."
102941;"A";"Xanthoria parietina"
103149;"A";"Acrocordia gemmata"
103149;"A";"Agonimia octospora"
103149;"A";"Agonimia tristicula"
103149;"A";"Alyxoria varia aggr."
103149;"A";"Alyxoria varia aggr."
103149;"A";"Bacidia rubella"
103149;"A";"Biatoridium monasteriense"
103149;"A";"Candelariella xanthostigma"
103149;"A";"Coenogonium pineti"
103149;"A";"Collema flaccidum"
103149;"A";"Graphis scripta"
103149;"A";"Gyalecta truncigena aggr."
103149;"A";"Lecanora allophana"
103149;"A";"Lecanora carpinea"
103149;"A";"Lecidella elaeochroma aggr."
103149;"A";"Lepraria eburnea"
103149;"A";"Lepraria finkii"
103149;"A";"Phaeophyscia endophoenicea"
103149;"A";"Phlyctis argena"
103149;"A";"Physcia tenella"
103149;"A";"Pyrenula nitida"
103149;"A";"Strigula stigmatella"
103153;"A";"Alyxoria varia aggr."
103153;"A";"Arthonia radiata"
103153;"A";"Bacidia circumspecta"
103153;"A";"Bacidia rubella"
103153;"A";"Bacidina arnoldiana aggr."
103153;"A";"Biatora globulosa"
103153;"A";"Coenogonium pineti"
103153;"A";"Evernia prunastri"
103153;"A";"Graphis scripta"
103153;"A";"Lecanora argentata"
103153;"A";"Lecanora argentata"
103153;"A";"Lecanora carpinea"
103153;"A";"Lecidella albida"
103153;"A";"Lepraria eburnea"
103153;"A";"Lepraria finkii"
103153;"A";"Lepraria rigidula"
103153;"A";"Mycobilimbia epixanthoides/Lecania croatica"
103153;"A";"Normandina pulchella"
103153;"A";"Opegrapha vulgata aggr."
103153;"A";"Parmelia sulcata"
103153;"A";"Phlyctis argena"
103153;"A";"Pseudosagedia aenea"
104352;"A";"Bacidia subincompta aggr."
104352;"A";"Biatora chrysantha"
104352;"A";"Biatora flavopunctata"
104352;"A";"Biatora subduplex"
104352;"A";"Biatora vacciniicola"
104352;"A";"Bryoria capillaris"
104352;"A";"Bryoria fuscescens"
104352;"A";"Bryostigma muscigenum"
104352;"A";"Buellia griseovirens"
104352;"A";"Evernia divaricata"
104352;"A";"Frutidella furfuracea"
104352;"A";"Hypogymnia farinacea"
104352;"A";"Hypogymnia physodes"
104352;"A";"Hypogymnia tubulosa"
104352;"A";"Imshaugia aleurites"
104352;"A";"Lecanora pulicaris"
104352;"A";"Lecanora symmicta aggr."
104352;"A";"Lecidella aff. leprothalla"
104352;"A";"Lecidella elaeochroma aggr."
104352;"A";"Lecidella subviridis"
104352;"A";"Lepraria jackii"
104352;"A";"Lepraria rigidula"
104352;"A";"Melanohalea exasperatula"
104352;"A";"Ochrolechia alboflavescens"
104352;"A";"Parmeliopsis ambigua"
104352;"A";"Parmeliopsis hyperopta"
104352;"A";"Platismatia glauca"
104352;"A";"Pseudevernia furfuracea"
104352;"A";"Pseudevernia furfuracea"
104352;"A";"Pseudevernia furfuracea"
104352;"A";"Usnea barbata"
104352;"A";"Usnea cavernosa"
104352;"A";"Vulpicida pinastri"
104406;"A";"Arthonia radiata"
104406;"A";"Bacidia subincompta aggr."
104406;"A";"Bryoria fuscescens"
104406;"A";"Bryoria nadvornikiana"
104406;"A";"Buellia griseovirens"
104406;"A";"Caloplaca holocarpa"
104406;"A";"Caloplaca obscurella"
104406;"A";"Candelariella reflexa"
104406;"A";"Chaenotheca furfuracea"
104406;"A";"Cladonia fimbriata"
104406;"A";"Coenogonium pineti"
104406;"A";"Evernia divaricata"
104406;"A";"Hypogymnia farinacea"
104406;"A";"Hypogymnia physodes"
104406;"A";"Imshaugia aleurites"
104406;"A";"Lecania fuscella"
104406;"A";"Lecanora carpinea"
104406;"A";"Lecanora chlarotera"
104406;"A";"Lecanora circumborealis"
104406;"A";"Lecanora hagenii aggr."
104406;"A";"Lecanora phaeostigma"
104406;"A";"Lecanora pulicaris"
104406;"A";"Lecidella elaeochroma aggr."
104406;"A";"Lecidella flavosorediata"
104406;"A";"Lecidella subviridis"
104406;"A";"Lepraria finkii"
104406;"A";"Lepraria jackii"
104406;"A";"Lepraria rigidula"
104406;"A";"Loxospora elatina"
104406;"A";"Melanelixia glabratula aggr."
104406;"A";"Melanohalea exasperatula"
104406;"A";"Ochrolechia androgyna aggr."
104406;"A";"Parmelia saxatilis aggr."
104406;"A";"Parmelina tiliacea"
104406;"A";"Parmeliopsis ambigua"
104406;"A";"Phaeophyscia endophoenicea"
104406;"A";"Phlyctis argena"
104406;"A";"Physcia adscendens"
104406;"A";"Physcia tenella"
104406;"A";"Pseudevernia furfuracea"
104406;"A";"Pseudosagedia aenea"
104406;"A";"Ramalina farinacea"
104406;"A";"Rinodina freyi"
104406;"A";"Ropalospora viridis"
104406;"A";"Vezdaea aestivalis"
104406;"A";"Violella fucata"
104406;"A";"Vulpicida pinastri"
104406;"A";"Xanthomendoza fulva"
104650;"A";"Biatora chrysantha"
104650;"A";"Buellia griseovirens"
104650;"A";"Caloplaca herbidella aggr."
104650;"A";"Caloplaca holocarpa"
104650;"A";"Candelariella reflexa"
104650;"A";"Chaenotheca chrysocephala"
104650;"A";"Chaenotheca ferruginea"
104650;"A";"Chaenotheca furfuracea"
104650;"A";"Chaenotheca stemonea"
104650;"A";"Chaenotheca trichialis"
104650;"A";"Cladonia coniocraea aggr."
104650;"A";"Cladonia digitata"
104650;"A";"Cladonia fimbriata"
104650;"A";"Coenogonium pineti"
104650;"A";"Evernia divaricata"
104650;"A";"Hypogymnia farinacea"
104650;"A";"Hypogymnia physodes"
104650;"A";"Hypogymnia tubulosa"
104650;"A";"Imshaugia aleurites"
104650;"A";"Lecanora chlarotera"
104650;"A";"Lecanora chlarotera"
104650;"A";"Lecidella subviridis"
104650;"A";"Lepra albescens"
104650;"A";"Lepra amara"
104650;"A";"Lepraria eburnea"
104650;"A";"Lepraria finkii"
104650;"A";"Lepraria jackii"
104650;"A";"Melanelixia glabratula aggr."
104650;"A";"Melanohalea exasperatula"
104650;"A";"Micarea prasina aggr."
104650;"A";"Ochrolechia alboflavescens"
104650;"A";"Ochrolechia arborea"
104650;"A";"Parmelia saxatilis aggr."
104650;"A";"Parmelia submontana"
104650;"A";"Parmelia sulcata"
104650;"A";"Parmeliopsis ambigua"
104650;"A";"Parmeliopsis hyperopta"
104650;"A";"Phlyctis argena"
104650;"A";"Pseudevernia furfuracea"
104650;"A";"Ramalina europaea/pollinaria"
104650;"A";"Schismatomma pericleum"
